Label,Body
Trans, "HDFC BANK: Dear Customer, Apply Personal Loan and Get upto INR3000 Gift Voucher*. @Low Interest Rate 11%* Onwards. Miss Call@9566277114 for door step Services."
Trans, "Personal Loan HDFC Bank Offers For CTS special Rate@11%*(Never Before),0.99%PF,*,offers upto April 30th only.If you need more details please call 9941644999"
Trans, "You have added/modified Funds Transfer Beneficiary Sudhakar , A/c No XXXX6449 in HDFC Bank NetBanking. For queries contact Bank"
Trans, Thank you for using Debit Card ending 0449 for Rs.35.00 in CHENNAI at MADRAS COFFEE HOUSE on 2016-09-26:16:32:32  Avl bal: Rs.1231.12
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 1,046.92. Check A/c for current bal."
Trans, "Rs.3500.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-07-16:18:10:57 at +OKKIYAMPET,  OATM. Avl bal: Rs.1046.92"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 23/03/2016 Towards ATM cash withdrawal. Available balance is Rs 20,868.96"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 23/03/2016 Towards ATM cash withdrawal. Available balance is Rs 40,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 12/03/2016 Towards ATM cash withdrawal. Available balance is Rs 42,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 12/03/2016 Towards ATM cash withdrawal. Available balance is Rs 52,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 5,000.00 on 21/02/2016 Towards ATM cash withdrawal. Available balance is Rs 52,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 15,000.00 on 21/02/2016 Towards ATM cash withdrawal. Available balance is Rs 57,914.76"
Trans, "Dear Customer, We request you to link your Aadhaar Number to your account maintained with our bank...Canara Bank"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 15,000.00 on 30/01/2016 Towards ATM cash withdrawal. Available balance is Rs 72,728.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 15,000.00 on 30/01/2016 Towards ATM cash withdrawal. Available balance is Rs 87,728.76"
Trans, "Dear Customer, Please tap https://goo.gl/k3HmtA to register for Mobile Banking by Android users & https://goo.gl/bpdzxy for eInfobook registration-Canara Bank"
Trans, "An amount of INR 90,000.00 has been CREDITED to your account XXXXXXXXX0192 on 25/01/2016 . Avail. Bal INR 1,02,728.76"
Trans, "An amount of INR 10,000.00 has been CREDITED to your account XXXXXXXXX0192 on 17/11/2015 . Avail. Bal INR 12,728.76"
Trans, "Rs.418.00 was spent on ur HDFCBank CREDIT Card ending 1736 on 2017-08-05:19:51:05 at JEYACHANDRAN.Avl bal - Rs.44368.00, curr o/s - Rs.7632.00"
Trans, "Rs.200.00 was spent on ur HDFCBank CREDIT Card ending 1736 on 2017-07-29:13:16:40 at SRI ARAVINDAR AND CO -.Avl bal - Rs.45348.77, curr o/s - Rs.6651.23"
Trans, "Rs.797.00 was spent on ur HDFCBank CREDIT Card ending 1736 on 2017-07-29:13:12:27 at AASIFE AND BROTHERS.Avl bal - Rs.45548.00, curr o/s - Rs.6452.00"
Trans, "Dear Customer, Gentle reminder that your EMI of Rs. 5826 on HDFC Bank loan a/c no. 47569474 is due on 04-Aug-2017. Download http://bit.ly/2gOS9oO to know more."
Trans, "Rs.92.00 was spent on ur HDFCBank CREDIT Card ending 1736 on 2017-07-28:21:37:15 at ICE CAP FRUIT.Avl bal - Rs.46345.77, curr o/s - Rs.5654.23"
Trans, Your Bank a/c ****2251 will be debited for Rs.2707.75 towards payment of HDFCBank CreditCard ending 4912 on 26/JUL/2017. Kindly ignore if paid.
Trans, "Balance in A/c XXXXXXXXXX2251 as of 29-FEB-16 EOD is INR 43,058.50 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Balance in A/c XXXXXXXXXX2251 as of 29-FEB-16 EOD is INR 43,058.50 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, Thank you for using Debit Card ending 0449 for Rs.65.00 in CHENNAI at MANGIFERA CUISINES on 2016-02-29:13:19:21  Avl bal: Rs.43058.50
Trans, "INR 23,042.00 deposited to A/c No XX2251 towards NEFT Cr-CHAS0INBX01-Cognizant, Sal Feb 16 Cognizant, TECHNOLOGY SOLUTION-Ajeesh B-CHASH16057931882 Val 29-FEB-16. Clr Bal is INR 43,123.50 subject to clearing."
Trans, "Balance in A/c XXXXXXXXXX2251 as of 22-FEB-16 EOD is INR 20,081.50 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Rs.200.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-02-21:18:11:52 at +OKKIYAMPET,  OATM. Avl bal: Rs.20081.50"
Trans, "Rs.1000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-02-17:19:46:29 at +OKKIYAMPET,  OATM. Avl bal: Rs.20281.50"
Trans, "Balance in A/c XXXXXXXXXX2251 as of 15-FEB-16 EOD is INR 21,281.50 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Rs.3000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-02-13:20:24:31 at +OKKIYAMPET,  OATM. Avl bal: Rs.21281.50"
Trans, "INR 10,000.00 deposited to A/c No XX2251 towards CASH DEP RAM NAGAR Val 12-FEB-16. Clr Bal is INR 24,281.50 subject to clearing."
Trans, "An amount of Rs.7,922.63 has been debited from your a/c no: XXXX2251 for BillPay/Credit Card payment done using HDFC Bank NetBanking"
Trans, "An amount of Rs.6,000.00 has been debited from your account number XXXX2251 for NEFT txn done using HDFC Bank NetBanking"
Trans, "Rs.300.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-01-30:19:06:19 at +OKKIYAMPET,  OATM. Avl bal: Rs.24242.13"
Trans, "INR 21,947.00 deposited to A/c No XX2251 towards NEFT Cr-CHAS0INBX01-Cognizant, Sal Jan 16 Cognizant, TECHNOLOGY SOLUTION-Ajeesh B-CHASH16028734398 Val 29-JAN-16. Clr Bal is INR 24,542.13 subject to clearing."
Trans, "An amount of Rs.90,000.00 has been debited from your account number XXXX2251 for NEFT txn done using HDFC Bank NetBanking"
Trans, "Rs.1000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-01-20:18:04:53 at +OKKIYAMPET,  OATM. Avl bal: Rs.97095.13"
Trans, "Balance in A/c XXXXXXXXXX2251 as of 18-JAN-16 EOD is INR 98,095.13 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, An amount of Rs.83.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking.
Trans, "An amount of Rs.7,000.00 has been debited from your account number XXXX2251 for NEFT txn done using HDFC Bank NetBanking"
Trans, You have added/modified a beneficiary PANCHALINGAM P to your HDFC Bank NetBanking NEFT Module for funds transfer
Trans, "Balance in A/c XXXXXXXXXX2251 as of 04-JAN-16 EOD is INR 1,05,170.81 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, An amount of Rs.110.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking.
Trans, An amount of Rs.193.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking.
Trans, "Balance in A/c XXXXXXXXXX2251 as of 28-DEC-15 EOD is INR 93,912.46 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, You have added/modified a beneficiary SADANANDAN C K to your HDFC Bank NetBanking NEFT Module for funds transfer
Trans, You have added/modified a beneficiary SADANANDAN C K to your HDFC Bank NetBanking NEFT Module for funds transfer
Trans, "Rs.700.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-12-19:20:44:23 at +OKKIYAMPET,  OATM. Avl bal: Rs.14465.51"
Trans, "Rs.700.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-12-19:20:44:23 at +OKKIYAMPET,  OATM. Avl bal: Rs.14465.51"
Trans, Rs.500.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-12-11:14:59:10 at SINGANALLUR BRANCH. Avl bal: Rs.14952.90
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 834.90. Check A/c for current bal."
Trans, "An amount of Rs.5,000.00 has been debited from your account number XXXX2251 for TPT txn done using HDFC Bank NetBanking"
Trans, An amount of Rs.110.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking.
Trans, Rs.300.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-11-17:15:43:03 at +CTS THORAIPAKKAM OATM. Avl bal: Rs.6448.90
Trans, "Balance in A/c XXXXXXXXXX2251 as of 16-NOV-15 EOD is INR 16,748.90 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "An amount of Rs.4,766.56 has been debited from your a/c no: XXXX2251 for BillPay/Credit Card payment done using HDFC Bank NetBanking"
Trans, An amount of Rs.100.00 has been debited from your account number XXXX2251 for TPT txn done using HDFC Bank NetBanking
Trans, "Balance in A/c XXXXXXXXXX2251 as of 09-NOV-15 EOD is INR 27,870.46 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Balance in A/c XXXXXXXXXX2251 as of 02-NOV-15 EOD is INR 27,870.46 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "INR 23,042.00 deposited to A/c No XX2251 towards NEFT Cr-CHAS0INBX01-Cognizant, Sal Oct 15 Cognizant, TECHNOLOGY SOLUTION-Ajeesh B-CHASH15302737767 Val 30-OCT-15. Clr Bal is INR 28,063.46 subject to clearing."
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 4,721.46. Check A/c for current bal."
Trans, "Balance in A/c XXXXXXXXXX2251 as of 26-OCT-15 EOD is INR 4,921.46 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "SECURITY ALERT  You have accessed your Net Banking on Thu Dec 29 2016 01:13:09 GMT 05:30. If you have not accessed, please change your password immediately"
Trans, "Dear Customer,
NOW ALL CUSTOMERS CAN USE IMPS FACILITY THROUGH INTERNET BANKING/ATM WITHOUT GENERATING MMID. TRANSFER FUNDS TO ANY BANK INSTANTLY UPTO INR -50000/DAY 24X7  THROUGH IMPS.-Canara Bank"
Trans, "Dear Customer, Download Canara Bank UPI app from play store http://goo.gl/CEtnXR. Link other Bank accounts too.Pay & Collect money using this app - Canara Bank"
Trans, "Dear Customer,Download Canara Bank UPI app from play store http://goo.gl/CEtnXR. Link other Bank accounts too. Pay & Collect money using this app - Canara Bank"
Trans, "Dear Customer, Download Canara Bank UPI app from play store http://goo.gl/CEtnXR. Link other Bank accounts too. Pay & Collect money using this app - Canara Bank"
Trans, "Hi Ajeesh  B, Booking ID: W84XKCP. Seats: First Cl-D14,D15,D16 for Vanamagan (U) on Sun, 25 Jun, 2017 11:30am at Ganapathy Ram Theatre: Chennai(GanapathyRam). Please carry your CC/DC card which was used for booking tickets."
Trans, "Hi Customer, http://bmsurl.co/F8i2IJhO Please click on the above link to get your M-Ticket. Just show this QR Code at the cinema entrance - Please note that you cannot pickup physical tickets with this QR Code. Your ticket has been generated and sent to your Email ID for Logan on Sun, 5 Mar, 2017 4:05pm , at Mayajaal Multiplex: Chennai (SCREEN 8), Seats: FIRST CL-G11,G12. Booking ID: WM2N2HH."
Trans, "Thank you for choosing MTicket as your booking option on BookMyShow. For easy entry at the cinema, we request you to download the MTicket image and save it in your photo gallery. http://bmsurl.co/c8rfKTS7"
Trans, "An amount of INR 33,000.00 has been CREDITED to your account XXXXXXXXX0192 on 22/03/2016 . Avail. Bal INR 50,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 19/03/2016 Towards ATM cash withdrawal. Available balance is Rs 17,914.76"
Trans, "An amount of INR 30,000.00 has been CREDITED to your account XXXXXXXXX0192 on 07/03/2016 . Avail. Bal INR 72,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 10,000.00 on 07/03/2016 Towards ATM cash withdrawal. Available balance is Rs 42,914.76"
Trans, "An amount of INR 2,000.00 has been CREDITED to your account XXXXXXXXX0192 on 17/10/2015 . Avail. Bal INR 2,928.76"
Trans, "Dear Member, EPF Contribution of Rs. 2037 against UAN 100005569576 for due month 032017 has been received. Passbook will be updated shortly. Regards EPFO"
Trans, "Dear Member, EPF Contribution of Rs. 2037 against UAN 100005569576 for due month 012017 has been received. Passbook will be updated shortly. Regards EPFO"
Trans, "Dear Member, EPF Contribution of Rs. 1775 against UAN 100005569576 for due month 122016 has been received. Passbook will be updated shortly. Regards EPFO"
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 03/2016 has been credited in your EPF account.For details, download m-epf mobile app from Google Play store."
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 02/2016 has been credited in your EPF account.For details, download m-epf mobile app from Google Play store."
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 12/2015 has been credited in your EPF account.For details, download m-epf mobile app from Google Play store."
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 01/2016 has been credited in your EPF account.For details, download m-epf mobile app from Google Play store."
Trans, An amount of Rs.540.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking.
Trans, "Your OTP for Fund Transfer of Rs.  540.00 from A/c ending 251 to Dharmish MS, is 507271. Please do not share OTP, as it is confidential. Ref No-XXXX2283"
Trans, "Your OTP for Fund Transfer of Rs.  5,000.00 from A/c ending 251 to AJEESH B, is 516855. Please do not share OTP, as it is confidential. Ref No-XXXX7250"
Trans, An amount of Rs.296.00 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, OTP is 722249 for txn of INR 285.00 at IRCTC on card ending 1736. Valid till 22:49:57. Do not share OTP for security reasons.
Trans, "An amount of Rs.3,500.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking."
Trans, "Your OTP for Fund Transfer of Rs.  3,500.00 from A/c ending 251 to Dharmish MS, is 915230. Please do not share OTP, as it is confidential. Ref No-XXXX5195"
Trans, An amount of Rs.139.00 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, "OTP for your Online Purchase of Rs. 139.00 from BilldkAIRTELMONEY , through NetBanking is  837143. OTP is confidential. Please do not share this with anyone."
Trans, "Your OTP for Fund Transfer of Rs.  6,490.00 from A/c ending 251 to ANNAMALAI L, is 273406. Please do not share OTP, as it is confidential. Ref No-XXXX8695"
Trans, "OTP for your Online Purchase of Rs. 155.00 from BilldkAIRTELMONEY , through NetBanking is  378581. OTP is confidential. Please do not share this with anyone. "
Trans, "An amount of Rs.8,449.83 has been debited from your a/c no: XXXX2251 for BillPay/Credit Card payment done using HDFC Bank NetBanking"
Trans, "Your OTP for Fund Transfer of Rs.  1,390.00 from A/c ending 251 to Suryabala Motors, is 557928. Please do not share OTP, as it is confidential. Ref No-XXXX1541"
Trans, "Your OTP for Fund Transfer of Rs.  6,570.00 from A/c ending 251 to ANNAMALAI L, is 089513. Please do not share OTP, as it is confidential. Ref No-XXXX3454"
Trans, An amount of Rs.95.00 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, An amount of Rs.326.50 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, One Time Password for NetBanking Transaction is 726942.Please use the password to complete the Transaction.Pls do not share this with anyone.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 19-JUN-17 01:06 PM. Post txn Card Bal is INR 190.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 33 at SOORAJ FOODS on 16-JUN-17 05:06 PM. Post txn Card Bal is INR 250.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at SOORAJ FOODS on 16-JUN-17 01:06 PM. Post txn Card Bal is INR 283.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 35 at VASSI HOSPITTALTY on 16-JUN-17 09:06 AM. Post txn Card Bal is INR 298.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 43 at FOODEXO on 15-JUN-17 10:06 PM. Post txn Card Bal is INR 333.4.
Trans, "OTP for your Online Purchase of Rs. 150.00 from PAYTM , through NetBanking is  541886. OTP is confidential. Please do not share this with anyone."
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 15-JUN-17 01:06 PM. Post txn Card Bal is INR 316.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 15-JUN-17 01:06 PM. Post txn Card Bal is INR 376.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 35 at VASSI HOSPITTALTY on 15-JUN-17 09:06 AM. Post txn Card Bal is INR 436.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 14-JUN-17 01:06 PM. Post txn Card Bal is INR 471.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 13-JUN-17 01:06 PM. Post txn Card Bal is INR 524.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 45 at VASSI HOSPITTALTY on 12-JUN-17 12:06 PM. Post txn Card Bal is INR 584.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 08-JUN-17 01:06 PM. Post txn Card Bal is INR 741.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 07-JUN-17 02:06 PM. Post txn Card Bal is INR 801.4.
Trans, "Your OTP for Fund Transfer of Rs.  6,710.00 from A/c ending 251 to ANNAMALAI L, is 832799. Please do not share OTP, as it is confidential. Ref No-XXXX0015"
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 64 at SOORAJ FOODS on 01-JUN-17 04:06 PM. Post txn Card Bal is INR 861.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 01-JUN-17 01:06 PM. Post txn Card Bal is INR 925.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 28 at VASSI HOSPITTALTY on 31-MAY-17 01:05 PM. Post txn Card Bal is INR 978.4.
Trans, Your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 has been reloaded with INR 1000.00 on 31-MAY-17 12:05 PM. Post Reload Card Bal is INR 1006.40.
Trans, "An amount of Rs.5,000.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking."
Trans, "Your OTP for Fund Transfer of Rs.  5,000.00 from A/c ending 251 to AJEESH B, is 085801. Please do not share OTP, as it is confidential. Ref No-XXXX3533"
Trans, "Your OTP for Fund Transfer of Rs.  8,000.00 from A/c ending 251 to AJEESH B, is 769833. Please do not share OTP, as it is confidential. Ref No-XXXX9410"
Trans, An amount of Rs.153.02 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 170 at ISS CATERING SERVICES(SOU on 25-MAY-17 01:05 PM. Post txn Card Bal is INR 6.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 35 at VASSI HOSPITTALTY on 25-MAY-17 10:05 AM. Post txn Card Bal is INR 176.4.
Trans, "OTP for your Online Purchase of Rs. 200.00 from PAYTM , through NetBanking is  820077. OTP is confidential. Please do not share this with anyone."
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 10 at VASSI HOSPITTALTY on 23-MAY-17 01:05 PM. Post txn Card Bal is INR 211.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 23-MAY-17 01:05 PM. Post txn Card Bal is INR 221.4.
Trans, An amount of Rs.199.00 has been debited from A/C no. XXXX2251 for an online payment done using HDFC Bank NetBanking. Exclusive offer http://bit.ly/2eN7UNz
Trans, "OTP for your Online Purchase of Rs. 199.00 from PAYTM , through NetBanking is  637264. OTP is confidential. Please do not share this with anyone."
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 28 at VASSI HOSPITTALTY on 22-MAY-17 01:05 PM. Post txn Card Bal is INR 281.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 10 at SOORAJ FOODS on 18-MAY-17 12:05 PM. Post txn Card Bal is INR 309.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 32 at VASSI HOSPITTALTY on 18-MAY-17 12:05 PM. Post txn Card Bal is INR 319.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 35 at VASSI HOSPITTALTY on 18-MAY-17 09:05 AM. Post txn Card Bal is INR 351.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 17-MAY-17 01:05 PM. Post txn Card Bal is INR 386.4.
Trans, OTP is 831062 for txn of INR 150.44 at Tamil Nadu Public Service on card ending 0449. Valid till 00:46:59. Do not share OTP for security reasons.
Trans, "Your OTP for Fund Transfer of Rs.  61,615.00 from A/c ending 251 to AJEESH B, is 807689. Please do not share OTP, as it is confidential. Ref No-XXXX9988"
Trans, "Your OTP for Adding ANNAMALAI L, A/c ending 519 as Beneficiary for Funds Transfer, is 362449. Please do not share OTP, as it is confidential."
Trans, "Your OTP for Fund Transfer of Rs.  500.00 from A/c ending 251 to Raveendran P, is 882378. Please do not share OTP, as it is confidential. Ref No-XXXX6476"
Trans, "Your OTP for Fund Transfer of Rs.  5,000.00 from A/c ending 251 to AJEESH B, is 359186. Please do not share OTP, as it is confidential. Ref No-XXXX2242"
Trans, "Your OTP for Adding JOHN KENNADY, A/c ending 043 as Beneficiary for Funds Transfer, is 485344. Please do not share OTP, as it is confidential. Ref No-XXXX8859"
Trans, "Your OTP for Fund Transfer of Rs.  1,500.00 from A/c ending 251 to AJEESH B, is 469212. Please do not share OTP, as it is confidential. Ref No-XXXX7401"
Trans, "Your OTP for Fund Transfer of Rs.  6,000.00 from A/c ending 251 to J Sankar, is 814339. Please do not share OTP, as it is confidential. Ref No-XXXX5164"
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 18-JAN-17 01:01 PM. Post txn Card Bal is INR 297.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 20 at SOORAJ FOODS on 17-JAN-17 02:01 PM. Post txn Card Bal is INR 485.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 41 at VASSI HOSPITTALTY on 17-JAN-17 02:01 PM. Post txn Card Bal is INR 505.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 33 at SOORAJ FOODS on 12-JAN-17 10:01 AM. Post txn Card Bal is INR 643.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 11-JAN-17 01:01 PM. Post txn Card Bal is INR 696.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 20 at MADRAS COFFEE HOUSE on 10-JAN-17 04:01 PM. Post txn Card Bal is INR 749.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 10-JAN-17 01:01 PM. Post txn Card Bal is INR 769.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 05-JAN-17 01:01 PM. Post txn Card Bal is INR 896.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 05-JAN-17 01:01 PM. Post txn Card Bal is INR 896.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 20 at MADRAS COFFEE HOUSE on 04-JAN-17 04:01 PM. Post txn Card Bal is INR 1018.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 20 at MADRAS COFFEE HOUSE on 04-JAN-17 04:01 PM. Post txn Card Bal is INR 1018.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 28-DEC-16 01:12 PM. Post txn Card Bal is INR 301.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 28-DEC-16 01:12 PM. Post txn Card Bal is INR 301.4.
Trans, "Your OTP for Fund Transfer of Rs.  6,000.00 from A/c ending 251 to AJEESH B, is 566467. Please do not share OTP, as it is confidential. Ref No-XXXX4861"
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at KCS SNACKS on 27-DEC-16 04:12 PM. Post txn Card Bal is INR 361.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 27-DEC-16 12:12 PM. Post txn Card Bal is INR 376.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 27-DEC-16 12:12 PM. Post txn Card Bal is INR 376.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 26-DEC-16 02:12 PM. Post txn Card Bal is INR 441.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 26-DEC-16 02:12 PM. Post txn Card Bal is INR 441.4.
Trans, "Your OTP for Adding BASKER, A/c ending 336 as Beneficiary for Funds Transfer, is 834577. Please do not share OTP, as it is confidential. Ref No-XXXX8055"
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 23-DEC-16 01:12 PM. Post txn Card Bal is INR 501.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 23-DEC-16 01:12 PM. Post txn Card Bal is INR 501.4.
Trans, One Time Password for NetBanking Transaction is 996059. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 21-DEC-16 01:12 PM. Post txn Card Bal is INR 632.4.
Trans, One Time Password for NetBanking Transaction is 421591. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 08-DEC-16 01:12 PM. Post txn Card Bal is INR 816.4.
